,Time,temp_z-score_nov16,salinity_z-score_nov16,odo_z-score_nov16
108,19:25.6,0.49329032397186023,0.745244922519727,0.4126901462641755
109,19:26.6,0.49329032397186023,0.745244922519727,0.4126901462641755
110,19:27.6,0.49329032397186023,0.9849003391527782,0.35348519265216954
111,19:28.6,0.49329032397186023,0.8631082421753277,0.3830876694581725
112,19:29.6,0.49329032397186023,0.8631082421753277,0.3830876694581725
113,19:30.6,0.49329032397186023,0.7923902503819656,0.35348519265216954
114,19:31.6,0.49329032397186023,0.8356068009223545,0.35348519265216954
115,19:32.6,0.49329032397186023,0.8356068009223545,0.35348519265216954
116,19:33.6,0.49329032397186023,0.7609600318071399,0.44229262307017847
117,19:34.7,0.21368874358208145,0.804176582347526,0.4718950998761841
118,19:35.7,0.21368874358208145,0.804176582347526,0.4718950998761841
119,19:36.7,0.21368874358208145,0.745244922519727,0.44229262307017847
120,19:37.7,0.21368874358208145,0.7766751410945527,0.3830876694581725
121,19:38.7,0.21368874358208145,0.7766751410945527,0.3830876694581725
122,19:39.7,0.21368874358208145,0.7766751410945527,0.3830876694581725
123,19:40.7,0.21368874358208145,0.8709657968190327,0.3238827158461639
124,19:41.7,0.21368874358208145,0.6548830441171023,0.35348519265216954
125,19:42.8,0.21368874358208145,0.6548830441171023,0.35348519265216954
126,19:43.8,0.21368874358208145,0.8513219102097673,0.3238827158461639
127,19:44.8,0.21368874358208145,0.6391679348296894,0.35348519265216954
128,19:45.8,0.21368874358208145,0.6391679348296894,0.35348519265216954
129,19:46.8,0.21368874358208145,0.7766751410945527,0.29428023904016093
130,19:47.8,0.21368874358208145,0.6548830441171023,0.3830876694581725
131,19:48.8,0.21368874358208145,0.6548830441171023,0.3830876694581725
132,19:49.8,0.21368874358208145,0.7020283719793409,0.35348519265216954
133,19:50.8,0.21368874358208145,0.7098859266230487,0.29428023904016093
134,19:51.8,0.21368874358208145,0.7098859266230487,0.29428023904016093
135,19:52.8,0.21368874358208145,0.6627405987608073,0.35348519265216954
136,19:53.8,0.21368874358208145,0.6313103801859816,0.35348519265216954
137,19:54.8,0.21368874358208145,0.6313103801859816,0.35348519265216954
138,19:55.8,0.21368874358208145,0.5566636110707698,0.35348519265216954
139,19:56.8,0.21368874358208145,0.6391679348296894,0.3238827158461639
140,19:57.8,0.21368874358208145,0.6077377162548608,0.35348519265216954
141,19:58.8,0.21368874358208145,0.5841650523237429,0.3830876694581725
142,19:59.9,0.21368874358208145,0.5841650523237429,0.3830876694581725
143,20:00.9,0.21368874358208145,0.5763074976800351,0.35348519265216954
144,20:01.9,0.21368874358208145,0.5095182832085283,0.3830876694581725
145,20:02.9,0.21368874358208145,0.5723787203581826,0.4126901462641755
146,20:03.9,0.21368874358208145,0.4859456192774104,0.4126901462641755
147,20:04.9,0.21368874358208145,0.5488060564270619,0.3830876694581725
148,20:05.9,0.21368874358208145,0.4545154007025819,0.3830876694581725
149,20:06.9,0.21368874358208145,0.5291621698177965,0.3830876694581725
150,20:07.9,0.21368874358208145,0.44272906873702433,0.44229262307017847
151,20:08.9,0.21368874358208145,0.4859456192774104,0.44229262307017847
152,20:09.9,0.21368874358208145,0.40344129551849073,0.4718950998761841
153,20:10.9,0.21368874358208145,0.4820168419555551,0.44229262307017847
154,20:11.9,0.21368874358208145,0.3995125181966354,0.4718950998761841
155,20:12.9,0.21368874358208145,0.47808806463370257,0.44229262307017847
156,20:13.9,0.21368874358208145,0.4623729553462897,0.44229262307017847
157,20:14.9,0.21368874358208145,0.4623729553462897,0.44229262307017847
158,20:15.9,0.21368874358208145,0.4859456192774104,0.44229262307017847
159,20:16.9,0.21368874358208145,0.4112988501621958,0.4718950998761841
160,20:17.9,0.21368874358208145,0.438800291415169,0.4126901462641755
161,20:18.9,0.21368874358208145,0.35236719033439684,0.4718950998761841
162,20:19.9,-0.06590752439784467,0.41522762748405107,0.4126901462641755
163,20:20.9,0.21368874358208145,0.34058085836883645,0.4718950998761841
164,20:21.9,-0.06590752439784467,0.41522762748405107,0.44229262307017847
165,20:22.9,-0.06590752439784467,0.5213046151740887,0.35348519265216954
166,20:23.9,-0.06590752439784467,0.3562959676562493,0.3830876694581725
167,20:24.9,-0.06590752439784467,0.3995125181966354,0.35348519265216954
168,20:25.9,-0.06590752439784467,0.29736430782845036,0.35348519265216954
169,20:26.9,-0.06590752439784467,0.372011076943665,0.3238827158461639
170,20:27.9,-0.06590752439784467,0.40344129551849073,0.3238827158461639
171,20:28.9,-0.06590752439784467,0.3209369717595711,0.3830876694581725
172,20:29.9,-0.06590752439784467,0.36022474497810464,0.29428023904016093
173,20:30.9,-0.06590752439784467,0.28557797586289,0.26467776223415795
174,20:31.9,-0.06590752439784467,0.3484384130125443,0.26467776223415795
175,20:32.9,-0.06590752439784467,0.36022474497810464,0.29428023904016093
176,20:33.9,-0.06590752439784467,0.277720421219185,0.35348519265216954
177,20:34.9,-0.06590752439784467,0.3327233037251314,0.3830876694581725
178,20:35.9,-0.06590752439784467,0.31307941711586323,0.3238827158461639
179,20:36.9,-0.06590752439784467,0.19914487478211781,0.3830876694581725
180,20:38.0,-0.06590752439784467,0.14807076959802667,0.35348519265216954
181,20:39.0,-0.06590752439784467,0.09306788709208023,0.4126901462641755
182,20:40.0,-0.06590752439784467,-0.08372709239131945,0.3830876694581725
183,20:41.0,-0.06590752439784467,0.04592255922983884,0.3238827158461639
184,20:42.0,-0.06590752439784467,0.08128155512651988,0.29428023904016093
185,20:43.0,-0.06590752439784467,0.06556644583910702,0.29428023904016093
186,20:44.0,-0.06590752439784467,0.14021321495431885,0.23507528542815498
187,20:45.0,-0.06590752439784467,0.15592832424173173,0.057460424592131826
188,20:46.1,-0.06590752439784467,-0.07586953774761163,0.057460424592131826
189,20:47.0,-0.06590752439784467,-0.24087818526545096,0.027857947786128844
190,20:48.1,-0.06590752439784467,-0.35874150492105167,-0.001744529019874137
191,20:49.1,-0.06590752439784467,-0.4137443874269953,-0.03134700582587975
192,20:50.1,-0.06590752439784467,-0.5001774885077703,-0.12015443624388869
193,20:51.1,-0.06590752439784467,-0.4255307193925557,-0.29776929707991184
194,20:52.1,-0.06590752439784467,-0.17801774811579948,-0.47538415791593236
195,20:53.1,-0.06590752439784467,-0.4530321606455289,-0.47538415791593236
196,20:54.1,-0.06590752439784467,-0.4687472699329418,-0.47538415791593236
197,20:55.1,-0.06590752439784467,-0.43731705135811605,-0.5937940651399469
198,20:56.1,-0.06590752439784467,-0.5316077070825961,-0.6529990187519555
199,20:57.1,-0.06590752439784467,-0.43731705135811605,-0.860216356393979
200,20:58.1,-0.06590752439784467,-0.4451746060018239,-0.9490237868119906
201,20:59.1,-0.06590752439784467,-0.3783853915303171,-1.0674336940360052
202,21:00.1,-0.06590752439784467,-0.35481272759919635,-1.2450485548720256
203,21:01.1,-0.06590752439784467,-0.4137443874269953,-1.3634584620960402
204,21:02.1,-0.06590752439784467,-0.33124006366807845,-1.5410733229320634
205,21:03.1,-0.06590752439784467,-0.3194537317025181,-1.6890857069620808
206,21:04.1,-0.06590752439784467,-0.27623718116213203,-1.8667005677981015
207,21:05.1,-0.06590752439784467,-0.2526645172310113,-2.0443154286341247
208,21:06.1,-0.06590752439784467,-0.0012227686323997818,-2.221930289470145
209,21:07.1,-0.06590752439784467,0.218788761391386,-2.3699426735001654
210,21:08.1,-0.06590752439784467,0.13235566031061102,-2.4587501039181743
211,21:09.1,-0.06590752439784467,0.11664055102319815,-2.488352580724177
212,21:10.1,-0.06590752439784467,0.16378587888543955,-2.4587501039181743
213,21:11.1,-0.06590752439784467,0.23057509335694357,-2.4587501039181743
214,21:12.1,-0.06590752439784467,0.15592832424173173,-2.399545150306168
215,21:13.1,-0.06590752439784467,0.14807076959802667,-2.3403401966941595
216,21:14.2,-0.06590752439784467,0.15592832424173173,-2.162725335858139
217,21:15.2,-0.06590752439784467,0.07735277780466737,-2.0147129518281215
218,21:16.2,-0.06590752439784467,0.07735277780466737,-2.0147129518281215
219,21:17.2,-0.06590752439784467,0.04199378190798631,-1.896303044604107
220,21:18.2,-0.3455091047876234,0.06949522316095953,-1.6890857069620808
221,21:19.2,-0.3455091047876234,0.06949522316095953,-1.6890857069620808
222,21:20.2,-0.06590752439784467,0.1284268829887585,-1.629880753350075
223,21:21.2,-0.3455091047876234,0.02234989529872092,-1.5410733229320634
224,21:22.2,-0.06590752439784467,0.11271177370134564,-1.4522658925140517
225,21:23.2,-0.3455091047876234,0.03020744994242596,-1.2450485548720256
226,21:24.2,-0.3455091047876234,0.03020744994242596,-1.2450485548720256
227,21:25.2,-0.3455091047876234,0.07342400048281206,-1.2154460780660228
228,21:26.2,-0.3455091047876234,-0.024795432563520486,-1.0082287404239965
229,21:27.2,-0.3455091047876234,-0.024795432563520486,-1.0082287404239965
230,21:28.3,-0.3455091047876234,-0.06408320578205406,-0.8898188331999847
231,21:29.3,-0.3455091047876234,0.07735277780466737,-0.8306138795879761
232,21:30.3,-0.3455091047876234,0.01449234065501309,-0.801011402781973
233,21:31.3,-0.3455091047876234,-0.028724209885373005,-0.6529990187519555
234,21:32.3,-0.3455091047876234,-0.028724209885373005,-0.6529990187519555
235,21:33.3,-0.3455091047876234,0.038065004586133794,-0.6233965419459498
236,21:34.3,-0.3455091047876234,0.01056356333316057,-0.5049866347219354
237,21:35.3,-0.3455091047876234,0.01056356333316057,-0.5049866347219354
238,21:36.4,-0.3455091047876234,0.02234989529872092,-0.4457816811099294
239,21:37.4,-0.3455091047876234,0.03020744994242596,-0.38657672749792077
240,21:38.4,-0.3455091047876234,0.03020744994242596,-0.38657672749792077
241,21:39.4,-0.3455091047876234,-0.0012227686323997818,-0.3569742506919178
242,21:40.4,-0.3455091047876234,0.06556644583910702,-0.3273717738859148
243,21:41.4,-0.3455091047876234,-0.07586953774761163,-0.23856434346790326
244,21:42.4,-0.3455091047876234,-0.07586953774761163,-0.23856434346790326
245,21:43.4,-0.3455091047876234,-0.0483680964946384,-0.23856434346790326
246,21:44.4,-0.3455091047876234,-0.028724209885373005,-0.17935938985589728
247,21:45.4,-0.3455091047876234,-0.028724209885373005,-0.17935938985589728
248,21:46.5,-0.3455091047876234,-0.06015442846019875,-0.12015443624388869
249,21:47.5,-0.3455091047876234,-0.005151545954252302,-0.17935938985589728
250,21:48.5,-0.3455091047876234,-0.005151545954252302,-0.17935938985589728
251,21:49.5,-0.3455091047876234,-0.09158464703502728,-0.1497569130498943
252,21:50.5,-0.3455091047876234,-0.06408320578205406,-0.09055195943788572
253,21:51.5,-0.3455091047876234,-0.06408320578205406,-0.09055195943788572
254,21:52.5,-0.3455091047876234,-0.10729975632244015,-0.09055195943788572
255,21:53.5,-0.3455091047876234,-0.024795432563520486,-0.09055195943788572
256,21:54.5,-0.3455091047876234,-0.13087242025355808,-0.06094948263188273
257,21:55.5,-0.3455091047876234,-0.13087242025355808,-0.06094948263188273
258,21:56.5,-0.3455091047876234,-0.0719407604257591,-0.09055195943788572
259,21:57.5,-0.3455091047876234,-0.08765586971317198,-0.03134700582587975
260,21:58.6,-0.3455091047876234,-0.08765586971317198,-0.03134700582587975
261,21:59.6,-0.3455091047876234,-0.1387299748972659,-0.001744529019874137
262,22:00.6,-0.3455091047876234,-0.10729975632244015,-0.001744529019874137
263,22:01.6,-0.3455091047876234,-0.10729975632244015,-0.001744529019874137
264,22:02.6,-0.3455091047876234,-0.1583738615065313,-0.001744529019874137
265,22:03.6,-0.3455091047876234,-0.0955134243568798,-0.001744529019874137
266,22:04.6,-0.3455091047876234,-0.10729975632244015,0.027857947786128844
267,22:05.6,-0.3455091047876234,-0.10729975632244015,0.027857947786128844
268,22:06.6,-0.3455091047876234,-0.11122853364429268,0.027857947786128844
269,22:07.6,-0.3455091047876234,-0.181946525437652,0.057460424592131826
270,22:08.6,-0.3455091047876234,-0.181946525437652,0.057460424592131826
271,22:09.6,-0.3455091047876234,-0.05622565113834623,0.057460424592131826
272,22:10.6,-0.3455091047876234,-0.08372709239131945,0.11666537820414041
273,22:11.6,-0.3455091047876234,-0.08372709239131945,0.11666537820414041
274,22:12.6,-0.3455091047876234,-0.1858753027595045,0.1462678550101434
275,22:13.6,-0.3455091047876234,-0.10337097900058484,0.1462678550101434
276,22:14.6,-0.3455091047876234,-0.21730552133433026,0.1758703318161464
277,22:15.6,-0.3455091047876234,-0.1623026388283866,0.1758703318161464
278,22:16.6,-0.3455091047876234,-0.1623026388283866,0.1758703318161464
279,22:17.6,-0.3455091047876234,-0.15444508418467878,0.1758703318161464
280,22:18.6,-0.3455091047876234,-0.21337674401247775,0.23507528542815498
281,22:19.6,-0.3455091047876234,-0.21337674401247775,0.23507528542815498
282,22:20.6,-0.3455091047876234,-0.20159041204691738,0.23507528542815498
283,22:21.6,-0.3455091047876234,-0.21337674401247775,0.26467776223415795
284,22:22.6,-0.3455091047876234,-0.21337674401247775,0.26467776223415795
285,22:23.6,-0.3455091047876234,-0.1623026388283866,0.26467776223415795
286,22:24.6,-0.3455091047876234,-0.2487357399091588,0.23507528542815498
287,22:25.6,-0.3455091047876234,-0.22123429865618557,0.23507528542815498
288,22:26.6,-0.3455091047876234,-0.22123429865618557,0.23507528542815498
289,22:27.6,-0.3455091047876234,-0.2644508491965717,0.23507528542815498
290,22:28.6,-0.3455091047876234,-0.21337674401247775,0.26467776223415795
291,22:29.6,-0.3455091047876234,-0.21337674401247775,0.26467776223415795
292,22:30.6,-0.3455091047876234,-0.19766163472506487,0.26467776223415795
293,22:31.6,-0.3455091047876234,-0.24087818526545096,0.3238827158461639
294,22:32.6,-0.3455091047876234,-0.24087818526545096,0.3238827158461639
295,22:33.7,-0.3455091047876234,-0.2526645172310113,0.3238827158461639
296,22:34.7,-0.3455091047876234,-0.22123429865618557,0.29428023904016093
297,22:35.7,-0.3455091047876234,-0.2801659584839845,0.3238827158461639
298,22:36.7,-0.3455091047876234,-0.32338250902437066,0.35348519265216954
299,22:37.7,-0.3455091047876234,-0.32338250902437066,0.35348519265216954
300,22:38.7,-0.3455091047876234,-0.30373862241510524,0.3830876694581725
301,22:39.7,-0.3455091047876234,-0.2998098450932499,0.3238827158461639
302,22:40.7,-0.3455091047876234,-0.2644508491965717,0.29428023904016093
303,22:41.7,-0.3455091047876234,-0.2644508491965717,0.29428023904016093
304,22:42.7,-0.3455091047876234,-0.22516307597803809,0.3238827158461639
305,22:43.7,-0.3455091047876234,-0.27623718116213203,0.35348519265216954
306,22:44.7,-0.3455091047876234,-0.27623718116213203,0.35348519265216954
307,22:45.7,-0.3455091047876234,-0.2919522904495449,0.3238827158461639
308,22:46.7,-0.3455091047876234,-0.2919522904495449,0.3238827158461639
309,22:47.7,-0.3455091047876234,-0.2919522904495449,0.3238827158461639
310,22:48.7,-0.3455091047876234,-0.33909761831178353,0.3830876694581725
311,22:49.8,-0.3455091047876234,-0.32338250902437066,0.3830876694581725
312,22:50.8,-0.3455091047876234,-0.32338250902437066,0.3830876694581725
313,22:51.8,-0.3455091047876234,-0.32731128634622314,0.35348519265216954
314,22:52.8,-0.3455091047876234,-0.30373862241510524,0.3830876694581725
315,22:53.8,-0.3455091047876234,-0.30373862241510524,0.3830876694581725
316,22:54.8,-0.3455091047876234,-0.35088395027734387,0.4718950998761841
317,22:55.8,-0.3455091047876234,-0.35088395027734387,0.4718950998761841
318,22:56.9,-0.3455091047876234,-0.33909761831178353,0.4718950998761841
319,22:57.9,-0.3455091047876234,-0.3783853915303171,0.4718950998761841
320,22:58.9,-0.3455091047876234,-0.3783853915303171,0.4718950998761841
321,22:59.9,-0.3455091047876234,-0.36659905956475675,0.4718950998761841
322,23:00.9,-0.3455091047876234,-0.35088395027734387,0.4126901462641755
323,23:01.9,-0.3455091047876234,-0.35088395027734387,0.4126901462641755
324,23:02.9,-0.3455091047876234,-0.3980292781395825,0.4718950998761841
325,23:03.9,-0.3455091047876234,-0.35874150492105167,0.4718950998761841
326,23:04.9,-0.3455091047876234,-0.41767316474885063,0.5014975766821871
327,23:05.9,-0.3455091047876234,-0.41767316474885063,0.5014975766821871
328,23:06.9,-0.3455091047876234,-0.39410050081772996,0.5014975766821871
329,23:07.9,-0.3455091047876234,-0.3783853915303171,0.5014975766821871
330,23:08.9,-0.3455091047876234,-0.3783853915303171,0.5014975766821871
331,23:09.9,-0.3455091047876234,-0.48839115654221,0.53110005348819
332,23:10.9,-0.3455091047876234,-0.4058868327832903,0.53110005348819
333,23:11.9,-0.3455091047876234,-0.4137443874269953,0.560702530294193
334,23:12.9,-0.6251106851774022,-0.41767316474885063,0.5903050071001961
335,23:13.9,-0.3455091047876234,-0.4608897152892368,0.6199074839062017
336,23:14.9,-0.3455091047876234,-0.4491033833236764,0.5903050071001961
337,23:15.9,-0.3455091047876234,-0.5237501524388882,0.6495099607122046
338,23:16.9,-0.3455091047876234,-0.41767316474885063,0.6199074839062017
339,23:17.9,-0.3455091047876234,-0.4255307193925557,0.6199074839062017
340,23:19.0,-0.3455091047876234,-0.4333882740362635,0.6495099607122046
341,23:20.0,-0.6251106851774022,-0.45696093796738424,0.6791124375182076
342,23:21.0,-0.6251106851774022,-0.5080350431514754,0.6495099607122046
343,23:22.0,-0.3455091047876234,-0.5158925977951831,0.6495099607122046
344,23:23.0,-0.6251106851774022,-0.5001774885077703,0.6495099607122046
345,23:24.0,-0.6251106851774022,-0.5001774885077703,0.6791124375182076
346,23:25.1,-0.3455091047876234,-0.5001774885077703,0.6199074839062017
347,23:26.1,-0.6251106851774022,-0.5080350431514754,0.5903050071001961
348,23:27.1,-0.6251106851774022,-0.5355364844044486,0.6495099607122046
349,23:28.1,-0.3455091047876234,-0.5119638204733279,0.6495099607122046
350,23:29.1,-0.6251106851774022,-0.5355364844044486,0.6495099607122046
351,23:30.2,-0.6251106851774022,-0.5316077070825961,0.6791124375182076
352,23:31.2,-0.6251106851774022,-0.5591091483355692,0.7087149143242105
353,23:32.2,-0.6251106851774022,-0.5551803710137168,0.7383173911302162
354,23:33.2,-0.6251106851774022,-0.5276789297607436,0.7383173911302162
355,23:34.2,-0.6251106851774022,-0.5276789297607436,0.7383173911302162
356,23:35.2,-0.6251106851774022,-0.5433940390481564,0.7383173911302162
357,23:36.2,-0.6251106851774022,-0.5944681442322476,0.7679198679362191
358,23:37.2,-0.6251106851774022,-0.5944681442322476,0.7679198679362191
359,23:38.2,-0.6251106851774022,-0.5433940390481564,0.7383173911302162
360,23:39.2,-0.6251106851774022,-0.4923199338640625,0.7679198679362191
361,23:40.3,-0.6251106851774022,-0.4923199338640625,0.7679198679362191
362,23:41.3,-0.6251106851774022,-0.5119638204733279,0.7975223447422222
363,23:42.3,-0.6251106851774022,-0.5512515936918615,0.7383173911302162
364,23:43.3,-0.6251106851774022,-0.5866105895885425,0.8863297751602337
365,23:44.3,-0.6251106851774022,-0.5866105895885425,0.8863297751602337
366,23:45.3,-0.6251106851774022,-0.5276789297607436,0.8271248215482251
367,23:46.3,-0.6251106851774022,-0.5787530349448347,0.7383173911302162
368,23:47.3,-0.6251106851774022,-0.5787530349448347,0.7383173911302162
369,23:48.3,-0.6251106851774022,-0.5748242576229822,0.7383173911302162
370,23:49.3,-0.6251106851774022,-0.6023256988759554,0.7087149143242105
371,23:50.3,-0.6251106851774022,-0.6023256988759554,0.7087149143242105
372,23:51.3,-0.6251106851774022,-0.6337559174507811,0.6791124375182076
373,23:52.3,-0.6251106851774022,-0.5866105895885425,0.6495099607122046
374,23:53.3,-0.6251106851774022,-0.5433940390481564,0.6791124375182076
375,23:54.3,-0.6251106851774022,-0.6691149133474622,0.7087149143242105
376,23:55.3,-0.6251106851774022,-0.6691149133474622,0.7087149143242105
377,23:56.3,-0.6251106851774022,-0.6455422494163415,0.7087149143242105
378,23:57.3,-0.6251106851774022,-0.590539366910395,0.6495099607122046
379,23:58.3,-0.6251106851774022,-0.6023256988759554,0.6495099607122046
380,23:59.3,-0.6251106851774022,-0.6023256988759554,0.6495099607122046
381,24:00.3,-0.6251106851774022,-0.6337559174507811,0.6199074839062017
382,24:01.3,-0.6251106851774022,-0.6651861360256068,0.6791124375182076
383,24:02.3,-0.6251106851774022,-0.6651861360256068,0.6791124375182076
384,24:03.3,-0.6251106851774022,-0.6809012453130225,0.6495099607122046
385,24:04.3,-0.6251106851774022,-0.7123314638878483,0.6495099607122046
386,24:05.3,-0.6251106851774022,-0.6769724679911673,0.6791124375182076
387,24:06.3,-0.6251106851774022,-0.6769724679911673,0.6791124375182076
388,24:07.3,-0.6251106851774022,-0.7162602412097008,0.7087149143242105
389,24:08.3,-0.6251106851774022,-0.649471026738194,0.6791124375182076
390,24:09.3,-0.6251106851774022,-0.649471026738194,0.6791124375182076
391,24:10.3,-0.6251106851774022,-0.7241177958534086,0.6791124375182076
392,24:11.3,-0.6251106851774022,-0.7201890185315534,0.6791124375182076
393,24:12.3,-0.6251106851774022,-0.7241177958534086,0.7383173911302162
394,24:13.3,-0.6251106851774022,-0.7241177958534086,0.7383173911302162
395,24:14.3,-0.6251106851774022,-0.7555480144282344,0.7383173911302162
396,24:15.3,-0.6251106851774022,-0.743761682462674,0.7383173911302162
397,24:16.3,-0.6251106851774022,-0.7516192371063819,0.7383173911302162
398,24:17.3,-0.6251106851774022,-0.7516192371063819,0.7383173911302162
399,24:18.3,-0.6251106851774022,-0.7280465731752611,0.7383173911302162
400,24:19.3,-0.6251106851774022,-0.7516192371063819,0.7087149143242105
