,Time,Temperature (c),Salinity (ppt),ODO mg/L,temp_z-score,salinity_z-score,odo_z-score,Date
439,36:50.0,28.89999962,37.31,3.29,-0.35947479597258675,0.8629945440031972,-0.6889155386634341,2024-10-07
440,36:51.0,28.89999962,37.75,3.28,-0.35947479597258675,0.8894445436873235,-0.693465235376178,2024-10-07
441,36:52.0,28.89999962,37.44,3.29,-0.35947479597258675,0.8708093166371434,-0.6889155386634341,2024-10-07
442,36:53.0,28.89999962,37.25,3.29,-0.35947479597258675,0.8593877258644526,-0.6889155386634341,2024-10-07
443,36:54.0,28.89999962,37.5,3.29,-0.35947479597258675,0.8744161347758881,-0.6889155386634341,2024-10-07
444,36:55.0,28.89999962,37.49,3.28,-0.35947479597258675,0.8738149984194308,-0.693465235376178,2024-10-07
445,36:56.1,28.89999962,37.36,3.29,-0.35947479597258675,0.8660002257854842,-0.6889155386634341,2024-10-07
446,36:57.1,28.89999962,37.56,3.29,-0.35947479597258675,0.8780229529146327,-0.6889155386634341,2024-10-07
447,36:58.1,28.89999962,37.35,3.28,-0.35947479597258675,0.8653990894290269,-0.693465235376178,2024-10-07
448,36:59.1,28.89999962,37.47,3.28,-0.35947479597258675,0.8726127257065157,-0.693465235376178,2024-10-07
449,37:00.1,28.89999962,37.47,3.28,-0.35947479597258675,0.8726127257065157,-0.693465235376178,2024-10-07
450,37:01.1,28.89999962,37.29,3.28,-0.35947479597258675,0.8617922712902822,-0.693465235376178,2024-10-07
451,37:02.1,28.89999962,37.55,3.27,-0.35947479597258675,0.877421816558175,-0.6980149320889217,2024-10-07
452,37:03.1,28.89999962,37.64,3.26,-0.35947479597258675,0.882832043766292,-0.7025646288016657,2024-10-07
453,37:04.1,28.89999962,37.34,3.26,-0.35947479597258675,0.8647979530725696,-0.7025646288016657,2024-10-07
454,37:05.1,28.89999962,37.73,3.25,-0.35947479597258675,0.8882422709744086,-0.7071143255144093,2024-10-07
455,37:06.1,28.89999962,37.45,3.24,-0.35947479597258675,0.8714104529936011,-0.7116640222271531,2024-10-07
456,37:07.1,28.89999962,37.89,3.23,-0.35947479597258675,0.8978604526777275,-0.7162137189398969,2024-10-07
457,37:08.1,28.89999962,37.57,3.23,-0.35947479597258675,0.87862408927109,-0.7162137189398969,2024-10-07
458,37:09.1,28.89999962,37.32,3.22,-0.35947479597258675,0.8635956803596545,-0.7207634156526407,2024-10-07
459,37:10.1,28.89999962,37.69,3.21,-0.35947479597258675,0.8858377255485789,-0.7253131123653846,2024-10-07
460,37:11.1,28.89999962,37.41,3.19,-0.35947479597258675,0.8690059075677711,-0.7344125057908722,2024-10-07
461,37:12.1,28.79999924,37.42,3.18,-0.5106935727603972,0.8696070439242288,-0.7389622025036159,2024-10-07
462,37:13.1,28.79999924,37.51,3.17,-0.5106935727603972,0.8750172711323454,-0.7435118992163599,2024-10-07
463,37:14.1,28.79999924,37.39,3.16,-0.5106935727603972,0.8678036348548565,-0.7480615959291035,2024-10-07
464,37:15.1,28.79999924,37.7,3.16,-0.5106935727603972,0.8864388619050366,-0.7480615959291035,2024-10-07
465,37:16.1,28.79999924,37.69,3.14,-0.5106935727603972,0.8858377255485789,-0.7571609893545912,2024-10-07
466,37:17.1,28.79999924,37.79,3.13,-0.5106935727603972,0.8918490891131532,-0.761710686067335,2024-10-07
467,37:18.1,28.79999924,37.75,3.13,-0.5106935727603972,0.8894445436873235,-0.761710686067335,2024-10-07
468,37:19.1,28.79999924,37.6,3.11,-0.5106935727603972,0.8804274983404623,-0.7708100794928227,2024-10-07
469,37:20.1,28.79999924,37.77,3.09,-0.5106935727603972,0.8906468164002386,-0.7799094729183103,2024-10-07
470,37:21.1,28.79999924,37.41,3.09,-0.5106935727603972,0.8690059075677711,-0.7799094729183103,2024-10-07
471,37:22.1,28.79999924,37.3,3.08,-0.5106935727603972,0.8623934076467394,-0.784459169631054,2024-10-07
472,37:23.1,28.79999924,37.83,3.07,-0.5106935727603972,0.8942536345389828,-0.789008866343798,2024-10-07
473,37:24.1,28.79999924,37.46,3.07,-0.5106935727603972,0.8720115893500584,-0.789008866343798,2024-10-07
474,37:25.2,28.79999924,37.41,3.06,-0.5106935727603972,0.8690059075677711,-0.7935585630565416,2024-10-07
475,37:26.2,28.79999924,37.42,3.05,-0.5106935727603972,0.8696070439242288,-0.7981082597692856,2024-10-07
476,37:27.2,28.79999924,37.46,3.03,-0.5106935727603972,0.8720115893500584,-0.8072076531947732,2024-10-07
477,37:28.2,28.79999924,37.46,3.03,-0.5106935727603972,0.8720115893500584,-0.8072076531947732,2024-10-07
478,37:29.2,28.79999924,37.54,3.02,-0.5106935727603972,0.8768206802017177,-0.8117573499075168,2024-10-07
479,37:30.2,28.79999924,37.45,3.01,-0.5106935727603972,0.8714104529936011,-0.8163070466202608,2024-10-07
480,37:31.3,28.79999924,37.45,3.01,-0.5106935727603972,0.8714104529936011,-0.8163070466202608,2024-10-07
481,37:32.3,28.79999924,37.47,3.0,-0.5106935727603972,0.8726127257065157,-0.8208567433330045,2024-10-07
482,37:33.3,28.79999924,37.46,2.98,-0.5106935727603972,0.8720115893500584,-0.8299561367584921,2024-10-07
483,37:34.3,28.79999924,37.46,2.98,-0.5106935727603972,0.8720115893500584,-0.8299561367584921,2024-10-07
484,37:35.3,28.79999924,37.31,2.97,-0.5106935727603972,0.8629945440031972,-0.8345058334712357,2024-10-07
485,37:36.3,28.79999924,37.85,2.96,-0.5106935727603972,0.8954559072518978,-0.8390555301839797,2024-10-07
486,37:37.3,28.79999924,37.09,2.97,-0.5106935727603972,0.849769544161134,-0.8345058334712357,2024-10-07
487,37:38.3,28.79999924,37.09,2.97,-0.5106935727603972,0.849769544161134,-0.8345058334712357,2024-10-07
488,37:39.4,28.79999924,37.64,2.95,-0.5106935727603972,0.882832043766292,-0.8436052268967235,2024-10-07
489,37:40.4,28.79999924,37.37,2.93,-0.5106935727603972,0.8666013621419415,-0.8527046203222111,2024-10-07
490,37:41.4,28.79999924,37.37,2.93,-0.5106935727603972,0.8666013621419415,-0.8527046203222111,2024-10-07
491,37:42.4,28.79999924,37.4,2.92,-0.5106935727603972,0.8684047712113138,-0.8572543170349549,2024-10-07
492,37:43.4,28.79999924,37.46,2.91,-0.5106935727603972,0.8720115893500584,-0.8618040137476987,2024-10-07
493,37:44.4,28.79999924,37.46,2.91,-0.5106935727603972,0.8720115893500584,-0.8618040137476987,2024-10-07
494,37:45.4,28.79999924,37.29,2.9,-0.5106935727603972,0.8617922712902822,-0.8663537104604425,2024-10-07
495,37:46.4,28.79999924,37.34,2.89,-0.5106935727603972,0.8647979530725696,-0.8709034071731863,2024-10-07
496,37:47.4,28.79999924,37.23,2.88,-0.5106935727603972,0.8581854531515375,-0.8754531038859301,2024-10-07
497,37:48.4,28.79999924,37.23,2.88,-0.5106935727603972,0.8581854531515375,-0.8754531038859301,2024-10-07
498,37:49.4,28.79999924,37.69,2.87,-0.5106935727603972,0.8858377255485789,-0.8800028005986739,2024-10-07
499,37:50.4,28.79999924,37.31,2.87,-0.5106935727603972,0.8629945440031972,-0.8800028005986739,2024-10-07
500,37:51.4,28.79999924,37.31,2.87,-0.5106935727603972,0.8629945440031972,-0.8800028005986739,2024-10-07
501,37:52.4,28.79999924,37.08,2.87,-0.5106935727603972,0.8491684078046763,-0.8800028005986739,2024-10-07
502,37:53.4,28.79999924,37.41,2.86,-0.5106935727603972,0.8690059075677711,-0.8845524973114178,2024-10-07
503,37:54.4,28.79999924,37.41,2.86,-0.5106935727603972,0.8690059075677711,-0.8845524973114178,2024-10-07
504,37:55.4,28.79999924,37.31,2.86,-0.5106935727603972,0.8629945440031972,-0.8845524973114178,2024-10-07
505,37:56.4,28.79999924,37.54,2.85,-0.5106935727603972,0.8768206802017177,-0.8891021940241615,2024-10-07
506,37:57.5,28.79999924,37.54,2.85,-0.5106935727603972,0.8768206802017177,-0.8891021940241615,2024-10-07
507,37:58.4,28.79999924,37.41,2.85,-0.5106935727603972,0.8690059075677711,-0.8891021940241615,2024-10-07
508,37:59.5,28.79999924,37.78,2.84,-0.5106935727603972,0.8912479527566959,-0.8936518907369054,2024-10-07
509,38:00.5,28.79999924,37.78,2.84,-0.5106935727603972,0.8912479527566959,-0.8936518907369054,2024-10-07
510,38:01.5,28.79999924,37.53,2.85,-0.5106935727603972,0.8762195438452604,-0.8891021940241615,2024-10-07
511,38:02.5,28.70000076,37.87,2.84,-0.66190947640236,0.8966581799648125,-0.8936518907369054,2024-10-07
512,38:03.5,28.70000076,37.76,2.85,-0.66190947640236,0.8900456800437808,-0.8891021940241615,2024-10-07
513,38:04.5,28.70000076,37.37,2.86,-0.66190947640236,0.8666013621419415,-0.8845524973114178,2024-10-07
514,38:05.5,28.70000076,37.37,2.86,-0.66190947640236,0.8666013621419415,-0.8845524973114178,2024-10-07
515,38:06.5,28.70000076,37.25,2.88,-0.66190947640236,0.8593877258644526,-0.8754531038859301,2024-10-07
516,38:07.5,28.70000076,37.25,2.88,-0.66190947640236,0.8593877258644526,-0.8754531038859301,2024-10-07
517,38:08.5,28.70000076,36.98,2.88,-0.66190947640236,0.8431570442401021,-0.8754531038859301,2024-10-07
518,38:09.5,28.70000076,37.23,2.89,-0.66190947640236,0.8581854531515375,-0.8709034071731863,2024-10-07
519,38:10.5,28.70000076,37.23,2.89,-0.66190947640236,0.8581854531515375,-0.8709034071731863,2024-10-07
520,38:11.5,28.70000076,37.23,2.89,-0.66190947640236,0.8581854531515375,-0.8709034071731863,2024-10-07
521,38:12.5,28.70000076,37.03,2.89,-0.66190947640236,0.8461627260223894,-0.8709034071731863,2024-10-07
522,38:13.5,28.70000076,37.03,2.89,-0.66190947640236,0.8461627260223894,-0.8709034071731863,2024-10-07
523,38:14.5,28.70000076,36.77,2.89,-0.66190947640236,0.8305331807544966,-0.8709034071731863,2024-10-07
524,38:15.5,28.70000076,37.33,2.9,-0.66190947640236,0.8641968167161118,-0.8663537104604425,2024-10-07
525,38:16.5,28.70000076,37.33,2.9,-0.66190947640236,0.8641968167161118,-0.8663537104604425,2024-10-07
526,38:17.5,28.70000076,37.38,2.9,-0.66190947640236,0.8672024984983991,-0.8663537104604425,2024-10-07
527,38:18.5,28.70000076,36.93,2.91,-0.66190947640236,0.8401513624578151,-0.8618040137476987,2024-10-07
528,38:19.5,28.70000076,36.96,2.92,-0.66190947640236,0.8419547715271875,-0.8572543170349549,2024-10-07
529,38:20.5,28.70000076,36.75,2.91,-0.66190947640236,0.8293309080415816,-0.8618040137476987,2024-10-07
530,38:21.5,28.70000076,36.75,2.91,-0.66190947640236,0.8293309080415816,-0.8618040137476987,2024-10-07
531,38:22.5,28.70000076,36.64,2.93,-0.66190947640236,0.82271840812055,-0.8527046203222111,2024-10-07
532,38:23.5,28.70000076,37.3,2.93,-0.66190947640236,0.8623934076467394,-0.8527046203222111,2024-10-07
533,38:24.5,28.70000076,37.3,2.93,-0.66190947640236,0.8623934076467394,-0.8527046203222111,2024-10-07
534,38:25.5,28.70000076,37.16,2.95,-0.66190947640236,0.8539774986563355,-0.8436052268967235,2024-10-07
535,38:26.5,28.70000076,36.78,2.98,-0.66190947640236,0.8311343171109539,-0.8299561367584921,2024-10-07
536,38:27.5,28.70000076,36.78,2.98,-0.66190947640236,0.8311343171109539,-0.8299561367584921,2024-10-07
537,38:28.5,28.70000076,36.88,2.99,-0.66190947640236,0.8371456806755282,-0.8254064400457481,2024-10-07
538,38:29.5,28.70000076,36.88,3.0,-0.66190947640236,0.8371456806755282,-0.8208567433330045,2024-10-07
539,38:30.5,28.70000076,37.43,3.0,-0.66190947640236,0.8702081802806861,-0.8208567433330045,2024-10-07
540,38:31.5,28.70000076,37.43,3.0,-0.66190947640236,0.8702081802806861,-0.8208567433330045,2024-10-07
541,38:32.6,28.70000076,37.66,3.01,-0.66190947640236,0.8840343164792066,-0.8163070466202608,2024-10-07
542,38:33.6,28.70000076,37.21,3.03,-0.66190947640236,0.856983180438623,-0.8072076531947732,2024-10-07
543,38:34.6,28.70000076,36.78,3.06,-0.66190947640236,0.8311343171109539,-0.7935585630565416,2024-10-07
544,38:35.6,28.70000076,37.27,3.06,-0.66190947640236,0.8605899985773676,-0.7935585630565416,2024-10-07
545,38:36.6,28.70000076,37.24,3.07,-0.66190947640236,0.8587865895079952,-0.789008866343798,2024-10-07
546,38:37.6,28.70000076,37.24,3.07,-0.66190947640236,0.8587865895079952,-0.789008866343798,2024-10-07
547,38:38.6,28.70000076,37.28,3.08,-0.66190947640236,0.8611911349338249,-0.784459169631054,2024-10-07
548,38:39.6,28.70000076,37.09,3.1,-0.66190947640236,0.849769544161134,-0.7753597762055664,2024-10-07
549,38:40.6,28.70000076,37.09,3.1,-0.66190947640236,0.849769544161134,-0.7753597762055664,2024-10-07
550,38:41.6,28.70000076,37.53,3.1,-0.66190947640236,0.8762195438452604,-0.7753597762055664,2024-10-07
551,38:42.6,28.70000076,36.72,3.13,-0.66190947640236,0.8275274989722092,-0.761710686067335,2024-10-07
552,38:43.6,28.70000076,36.54,3.13,-0.66190947640236,0.8167070445559758,-0.761710686067335,2024-10-07
553,38:44.6,28.70000076,36.54,3.13,-0.66190947640236,0.8167070445559758,-0.761710686067335,2024-10-07
554,38:45.6,28.70000076,36.67,3.14,-0.66190947640236,0.8245218171899223,-0.7571609893545912,2024-10-07
555,38:46.6,28.70000076,36.67,3.14,-0.66190947640236,0.8245218171899223,-0.7571609893545912,2024-10-07
556,38:47.6,28.70000076,36.54,3.15,-0.66190947640236,0.8167070445559758,-0.7526112926418475,2024-10-07
557,38:48.6,28.70000076,36.47,3.15,-0.66190947640236,0.8124990900607737,-0.7526112926418475,2024-10-07
558,38:49.6,28.70000076,36.47,3.15,-0.66190947640236,0.8124990900607737,-0.7526112926418475,2024-10-07
559,38:50.6,28.70000076,36.61,3.15,-0.66190947640236,0.8209149990511777,-0.7526112926418475,2024-10-07
560,38:51.7,28.70000076,36.54,3.17,-0.66190947640236,0.8167070445559758,-0.7435118992163599,2024-10-07
561,38:52.7,28.70000076,36.54,3.17,-0.66190947640236,0.8167070445559758,-0.7435118992163599,2024-10-07
562,38:53.7,28.70000076,36.61,3.17,-0.66190947640236,0.8209149990511777,-0.7435118992163599,2024-10-07
563,38:54.7,28.70000076,36.46,3.18,-0.66190947640236,0.8118979537043165,-0.7389622025036159,2024-10-07
564,38:55.7,28.70000076,36.34,3.19,-0.66190947640236,0.8046843174268276,-0.7344125057908722,2024-10-07
565,38:56.7,28.70000076,36.34,3.19,-0.66190947640236,0.8046843174268276,-0.7344125057908722,2024-10-07
566,38:57.7,28.70000076,36.41,3.2,-0.66190947640236,0.8088922719220291,-0.7298628090781283,2024-10-07
567,38:58.7,28.70000076,36.28,3.21,-0.66190947640236,0.8010774992880829,-0.7253131123653846,2024-10-07
568,38:59.7,28.70000076,36.28,3.21,-0.66190947640236,0.8010774992880829,-0.7253131123653846,2024-10-07
569,39:00.8,28.70000076,36.22,3.21,-0.66190947640236,0.7974706811493383,-0.7253131123653846,2024-10-07
570,39:01.8,28.70000076,36.33,3.22,-0.66190947640236,0.8040831810703698,-0.7207634156526407,2024-10-07
571,39:02.8,28.70000076,36.26,3.23,-0.66190947640236,0.7998752265751679,-0.7162137189398969,2024-10-07
572,39:03.8,28.60000038,36.71,3.21,-0.8131282531901705,0.8269263626157519,-0.7253131123653846,2024-10-07
573,39:04.8,28.70000076,36.74,3.22,-0.66190947640236,0.8287297716851243,-0.7207634156526407,2024-10-07
574,39:05.8,28.60000038,36.4,3.25,-0.8131282531901705,0.8082911355655718,-0.7071143255144093,2024-10-07
575,39:06.8,28.60000038,36.4,3.25,-0.8131282531901705,0.8082911355655718,-0.7071143255144093,2024-10-07
576,39:07.9,28.60000038,35.95,3.25,-0.8131282531901705,0.7812399995249881,-0.7071143255144093,2024-10-07
577,39:08.9,28.60000038,36.09,3.26,-0.8131282531901705,0.789655908515392,-0.7025646288016657,2024-10-07
578,39:09.9,28.60000038,36.09,3.26,-0.8131282531901705,0.789655908515392,-0.7025646288016657,2024-10-07
579,39:10.9,28.60000038,36.2,3.27,-0.8131282531901705,0.7962684084364237,-0.6980149320889217,2024-10-07
580,39:11.9,28.60000038,36.3,3.27,-0.8131282531901705,0.8022797720009975,-0.6980149320889217,2024-10-07
581,39:12.9,28.60000038,36.24,3.27,-0.8131282531901705,0.7986729538622532,-0.6980149320889217,2024-10-07
582,39:13.9,28.60000038,36.32,3.26,-0.8131282531901705,0.8034820447139125,-0.7025646288016657,2024-10-07
583,39:14.9,28.60000038,36.89,3.26,-0.8131282531901705,0.8377468170319855,-0.7025646288016657,2024-10-07
584,39:15.9,28.60000038,36.88,3.27,-0.8131282531901705,0.8371456806755282,-0.6980149320889217,2024-10-07
585,39:17.0,28.60000038,36.69,3.27,-0.8131282531901705,0.825724089902837,-0.6980149320889217,2024-10-07
586,39:18.0,28.60000038,36.54,3.26,-0.8131282531901705,0.8167070445559758,-0.7025646288016657,2024-10-07
587,39:19.0,28.60000038,36.41,3.26,-0.8131282531901705,0.8088922719220291,-0.7025646288016657,2024-10-07
588,39:20.0,28.60000038,36.16,3.26,-0.8131282531901705,0.7938638630105936,-0.7025646288016657,2024-10-07
589,39:21.0,28.60000038,36.17,3.25,-0.8131282531901705,0.7944649993670513,-0.7071143255144093,2024-10-07
590,39:22.0,28.60000038,36.12,3.25,-0.8131282531901705,0.791459317584764,-0.7071143255144093,2024-10-07
591,39:23.0,28.60000038,36.17,3.23,-0.8131282531901705,0.7944649993670513,-0.7162137189398969,2024-10-07
592,39:24.0,28.60000038,36.15,3.23,-0.8131282531901705,0.7932627266541363,-0.7162137189398969,2024-10-07
593,39:25.0,28.60000038,36.08,3.23,-0.8131282531901705,0.7890547721589344,-0.7162137189398969,2024-10-07
594,39:26.0,28.60000038,36.23,3.22,-0.8131282531901705,0.7980718175057956,-0.7207634156526407,2024-10-07
595,39:27.0,28.60000038,36.06,3.22,-0.8131282531901705,0.7878524994460198,-0.7207634156526407,2024-10-07
596,39:28.0,28.60000038,36.05,3.22,-0.8131282531901705,0.787251363089562,-0.7207634156526407,2024-10-07
597,39:29.0,28.60000038,36.13,3.21,-0.8131282531901705,0.7920604539412217,-0.7253131123653846,2024-10-07
598,39:30.0,28.60000038,36.09,3.19,-0.8131282531901705,0.789655908515392,-0.7344125057908722,2024-10-07
599,39:31.0,28.60000038,36.31,3.17,-0.8131282531901705,0.8028809083574553,-0.7435118992163599,2024-10-07
600,39:32.0,28.60000038,36.22,3.15,-0.8131282531901705,0.7974706811493383,-0.7526112926418475,2024-10-07
601,39:33.1,28.60000038,36.48,3.14,-0.8131282531901705,0.813100226417231,-0.7571609893545912,2024-10-07
602,39:34.1,28.60000038,36.63,3.13,-0.8131282531901705,0.8221172717640927,-0.761710686067335,2024-10-07
603,39:35.1,28.60000038,36.66,3.11,-0.8131282531901705,0.8239206808334646,-0.7708100794928227,2024-10-07
604,39:36.1,28.60000038,36.8,3.1,-0.8131282531901705,0.8323365898238685,-0.7753597762055664,2024-10-07
605,39:37.1,28.60000038,36.9,3.08,-0.8131282531901705,0.8383479533884428,-0.784459169631054,2024-10-07
606,39:38.1,28.60000038,36.97,3.07,-0.8131282531901705,0.8425559078836448,-0.789008866343798,2024-10-07
607,39:39.1,28.60000038,36.85,3.06,-0.8131282531901705,0.8353422716061558,-0.7935585630565416,2024-10-07
608,39:40.1,28.60000038,36.93,3.04,-0.8131282531901705,0.8401513624578151,-0.8026579564820292,2024-10-07
609,39:41.1,28.60000038,36.85,3.04,-0.8131282531901705,0.8353422716061558,-0.8026579564820292,2024-10-07
610,39:42.1,28.60000038,36.65,3.03,-0.8131282531901705,0.8233195444770073,-0.8072076531947732,2024-10-07
611,39:43.1,28.60000038,36.71,3.02,-0.8131282531901705,0.8269263626157519,-0.8117573499075168,2024-10-07
612,39:44.1,28.60000038,36.77,3.01,-0.8131282531901705,0.8305331807544966,-0.8163070466202608,2024-10-07
613,39:45.1,28.60000038,36.66,2.99,-0.8131282531901705,0.8239206808334646,-0.8254064400457481,2024-10-07
614,39:46.1,28.60000038,36.59,2.98,-0.8131282531901705,0.8197127263382631,-0.8299561367584921,2024-10-07
615,39:47.1,28.60000038,36.41,2.96,-0.8131282531901705,0.8088922719220291,-0.8390555301839797,2024-10-07
616,39:48.1,28.60000038,36.53,2.94,-0.8131282531901705,0.8161059081995184,-0.8481549236094673,2024-10-07
617,39:49.1,28.60000038,36.21,2.94,-0.8131282531901705,0.796869544792881,-0.8481549236094673,2024-10-07
618,39:50.1,28.60000038,36.53,2.92,-0.8131282531901705,0.8161059081995184,-0.8572543170349549,2024-10-07
619,39:51.1,28.60000038,36.72,2.9,-0.8131282531901705,0.8275274989722092,-0.8663537104604425,2024-10-07
620,39:52.1,28.60000038,37.24,2.87,-0.8131282531901705,0.8587865895079952,-0.8800028005986739,2024-10-07
621,39:53.1,28.60000038,37.37,2.85,-0.8131282531901705,0.8666013621419415,-0.8891021940241615,2024-10-07
622,39:54.1,28.60000038,37.01,2.84,-0.8131282531901705,0.8449604533094743,-0.8936518907369054,2024-10-07
623,39:55.1,28.60000038,36.84,2.84,-0.8131282531901705,0.8347411352496985,-0.8936518907369054,2024-10-07
624,39:56.1,28.60000038,36.8,2.83,-0.8131282531901705,0.8323365898238685,-0.8982015874496491,2024-10-07
625,39:57.1,28.60000038,36.8,2.82,-0.8131282531901705,0.8323365898238685,-0.902751284162393,2024-10-07
626,39:58.1,28.60000038,36.88,2.81,-0.8131282531901705,0.8371456806755282,-0.9073009808751368,2024-10-07
627,39:59.1,28.60000038,36.8,2.8,-0.8131282531901705,0.8323365898238685,-0.9118506775878806,2024-10-07
628,40:00.1,28.60000038,36.77,2.79,-0.8131282531901705,0.8305331807544966,-0.9164003743006244,2024-10-07
629,40:01.1,28.60000038,36.49,2.78,-0.8131282531901705,0.8137013627736888,-0.9209500710133682,2024-10-07
630,40:02.1,28.60000038,36.65,2.77,-0.8131282531901705,0.8233195444770073,-0.925499767726112,2024-10-07
631,40:03.1,28.60000038,36.67,2.76,-0.8131282531901705,0.8245218171899223,-0.9300494644388558,2024-10-07
632,40:04.1,28.60000038,36.71,2.74,-0.8131282531901705,0.8269263626157519,-0.9391488578643433,2024-10-07
633,40:05.1,28.60000038,37.01,2.73,-0.8131282531901705,0.8449604533094743,-0.9436985545770872,2024-10-07
634,40:06.1,28.60000038,37.0,2.72,-0.8131282531901705,0.844359316953017,-0.9482482512898309,2024-10-07
635,40:07.1,28.60000038,37.18,2.72,-0.8131282531901705,0.8551797713692506,-0.9482482512898309,2024-10-07
636,40:08.1,28.60000038,36.83,2.72,-0.8131282531901705,0.8341399988932409,-0.9482482512898309,2024-10-07
637,40:09.1,28.60000038,36.73,2.72,-0.8131282531901705,0.8281286353286665,-0.9482482512898309,2024-10-07
638,40:10.1,28.60000038,36.68,2.72,-0.8131282531901705,0.8251229535463797,-0.9482482512898309,2024-10-07
639,40:11.1,28.60000038,36.72,2.72,-0.8131282531901705,0.8275274989722092,-0.9482482512898309,2024-10-07
640,40:12.1,28.60000038,36.63,2.72,-0.8131282531901705,0.8221172717640927,-0.9482482512898309,2024-10-07
641,40:13.1,28.60000038,36.65,2.72,-0.8131282531901705,0.8233195444770073,-0.9482482512898309,2024-10-07
642,40:14.1,28.60000038,36.62,2.72,-0.8131282531901705,0.821516135407635,-0.9482482512898309,2024-10-07
643,40:15.2,28.60000038,36.53,2.72,-0.8131282531901705,0.8161059081995184,-0.9482482512898309,2024-10-07
644,40:16.2,28.60000038,36.47,2.73,-0.8131282531901705,0.8124990900607737,-0.9436985545770872,2024-10-07
645,40:17.2,28.60000038,36.46,2.73,-0.8131282531901705,0.8118979537043165,-0.9436985545770872,2024-10-07
646,40:18.2,28.60000038,36.68,2.73,-0.8131282531901705,0.8251229535463797,-0.9436985545770872,2024-10-07
647,40:19.2,28.60000038,36.88,2.73,-0.8131282531901705,0.8371456806755282,-0.9436985545770872,2024-10-07
648,40:20.2,28.60000038,36.88,2.73,-0.8131282531901705,0.8371456806755282,-0.9436985545770872,2024-10-07
649,40:21.2,28.60000038,36.99,2.74,-0.8131282531901705,0.8437581805965598,-0.9391488578643433,2024-10-07
650,40:22.2,28.60000038,36.9,2.75,-0.8131282531901705,0.8383479533884428,-0.9345991611515996,2024-10-07
651,40:23.3,28.60000038,36.9,2.75,-0.8131282531901705,0.8383479533884428,-0.9345991611515996,2024-10-07
652,40:24.2,28.60000038,36.84,2.77,-0.8131282531901705,0.8347411352496985,-0.925499767726112,2024-10-07
653,40:25.3,28.60000038,36.73,2.79,-0.8131282531901705,0.8281286353286665,-0.9164003743006244,2024-10-07
654,40:26.3,28.60000038,36.73,2.79,-0.8131282531901705,0.8281286353286665,-0.9164003743006244,2024-10-07
655,40:27.3,28.60000038,36.68,2.8,-0.8131282531901705,0.8251229535463797,-0.9118506775878806,2024-10-07
656,40:28.3,28.60000038,37.14,2.82,-0.8131282531901705,0.852775225943421,-0.902751284162393,2024-10-07
657,40:29.3,28.70000076,36.85,2.84,-0.66190947640236,0.8353422716061558,-0.8936518907369054,2024-10-07
658,40:30.3,28.70000076,36.85,2.84,-0.66190947640236,0.8353422716061558,-0.8936518907369054,2024-10-07
659,40:31.3,28.70000076,36.84,2.85,-0.66190947640236,0.8347411352496985,-0.8891021940241615,2024-10-07
660,40:32.3,28.70000076,36.57,2.88,-0.66190947640236,0.818510453625348,-0.8754531038859301,2024-10-07
661,40:33.4,28.70000076,36.57,2.88,-0.66190947640236,0.818510453625348,-0.8754531038859301,2024-10-07
662,40:34.4,28.70000076,36.95,2.89,-0.66190947640236,0.8413536351707301,-0.8709034071731863,2024-10-07
663,40:35.4,28.70000076,36.92,2.91,-0.66190947640236,0.8395502261013578,-0.8618040137476987,2024-10-07
664,40:36.4,28.70000076,36.92,2.91,-0.66190947640236,0.8395502261013578,-0.8618040137476987,2024-10-07
665,40:37.4,28.70000076,36.84,2.92,-0.66190947640236,0.8347411352496985,-0.8572543170349549,2024-10-07
666,40:38.4,28.70000076,36.57,2.93,-0.66190947640236,0.818510453625348,-0.8527046203222111,2024-10-07
667,40:39.4,28.70000076,36.57,2.93,-0.66190947640236,0.818510453625348,-0.8527046203222111,2024-10-07
668,40:40.4,28.70000076,36.59,2.94,-0.66190947640236,0.8197127263382631,-0.8481549236094673,2024-10-07
669,40:41.4,28.70000076,37.02,2.94,-0.66190947640236,0.8455615896659321,-0.8481549236094673,2024-10-07
670,40:42.4,28.70000076,36.92,2.96,-0.66190947640236,0.8395502261013578,-0.8390555301839797,2024-10-07
671,40:43.4,28.70000076,36.92,2.96,-0.66190947640236,0.8395502261013578,-0.8390555301839797,2024-10-07
672,40:44.4,28.70000076,36.72,2.96,-0.66190947640236,0.8275274989722092,-0.8390555301839797,2024-10-07
673,40:45.4,28.70000076,36.6,2.97,-0.66190947640236,0.8203138626947204,-0.8345058334712357,2024-10-07
674,40:46.4,28.70000076,36.6,2.97,-0.66190947640236,0.8203138626947204,-0.8345058334712357,2024-10-07
675,40:47.4,28.70000076,36.67,2.99,-0.66190947640236,0.8245218171899223,-0.8254064400457481,2024-10-07
676,40:48.4,28.70000076,37.16,3.0,-0.66190947640236,0.8539774986563355,-0.8208567433330045,2024-10-07
677,40:49.4,28.70000076,37.16,3.0,-0.66190947640236,0.8539774986563355,-0.8208567433330045,2024-10-07
678,40:50.4,28.70000076,37.03,3.0,-0.66190947640236,0.8461627260223894,-0.8208567433330045,2024-10-07
679,40:51.4,28.70000076,36.82,3.03,-0.66190947640236,0.8335388625367836,-0.8072076531947732,2024-10-07
680,40:52.4,28.70000076,36.82,3.03,-0.66190947640236,0.8335388625367836,-0.8072076531947732,2024-10-07
