,Time,Temperature (c),Salinity (ppt),ODO mg/L,temp_z-score,salinity_z-score,odo_z-score,Date
238,46:45.8,26.70000076,49.52,5.44,-0.34317737078029,0.23230463273163307,1.7302443459857457,2024-12-16
239,46:46.8,26.70000076,49.55,5.42,-0.34317737078029,0.2356988090854666,1.6975302496804594,2024-12-16
240,46:47.8,26.70000076,49.55,5.42,-0.34317737078029,0.2356988090854666,1.6975302496804594,2024-12-16
241,46:48.9,26.70000076,49.55,5.4,-0.34317737078029,0.2356988090854666,1.6648161533751744,2024-12-16
242,46:49.9,26.70000076,49.53,5.36,-0.34317737078029,0.23343602484957757,1.5993879607646033,2024-12-16
243,46:50.9,26.70000076,49.51,5.34,-0.34317737078029,0.23117324061368774,1.5666738644593168,2024-12-16
244,46:51.9,26.70000076,49.51,5.31,-0.34317737078029,0.23117324061368774,1.517602720001388,2024-12-16
245,46:52.9,26.70000076,49.51,5.31,-0.34317737078029,0.23117324061368774,1.517602720001388,2024-12-16
246,46:53.9,26.70000076,49.51,5.28,-0.34317737078029,0.23117324061368774,1.4685315755434607,2024-12-16
247,46:54.9,26.70000076,49.51,5.23,-0.34317737078029,0.23117324061368774,1.386746334780247,2024-12-16
248,46:55.9,26.70000076,49.54,5.21,-0.34317737078029,0.2345674169675221,1.3540322384749606,2024-12-16
249,46:57.0,26.70000076,49.54,5.21,-0.34317737078029,0.2345674169675221,1.3540322384749606,2024-12-16
250,46:57.9,26.70000076,49.5,5.18,-0.34317737078029,0.23004184849574325,1.3049610940170318,2024-12-16
251,46:59.0,26.70000076,49.49,5.16,-0.34317737078029,0.22891045637779875,1.2722469977117468,2024-12-16
252,47:00.0,26.70000076,49.45,5.11,-0.34317737078029,0.2243848879060199,1.1904617569485332,2024-12-16
253,47:00.9,26.70000076,49.45,5.11,-0.34317737078029,0.2243848879060199,1.1904617569485332,2024-12-16
254,47:02.0,26.70000076,49.43,5.09,-0.34317737078029,0.22212210367013008,1.1577476606432466,2024-12-16
255,47:03.0,26.70000076,49.43,5.03,-0.34317737078029,0.22212210367013008,1.0596053717273906,2024-12-16
256,47:04.0,26.70000076,49.43,5.03,-0.34317737078029,0.22212210367013008,1.0596053717273906,2024-12-16
257,47:04.9,26.70000076,49.43,5.01,-0.34317737078029,0.22212210367013008,1.0268912754221042,2024-12-16
258,47:06.0,26.70000076,49.44,4.96,-0.34317737078029,0.22325349578807457,0.9451060346588904,2024-12-16
259,47:07.0,26.70000076,49.44,4.96,-0.34317737078029,0.22325349578807457,0.9451060346588904,2024-12-16
260,47:08.0,26.60000038,49.44,4.94,-2.0108338693088257,0.22325349578807457,0.9123919383536054,2024-12-16
261,47:09.0,26.60000038,49.42,4.89,-2.0108338693088257,0.22099071155218555,0.8306066975903903,2024-12-16
262,47:10.0,26.60000038,49.42,4.89,-2.0108338693088257,0.22099071155218555,0.8306066975903903,2024-12-16
263,47:10.9,26.60000038,49.42,4.87,-2.0108338693088257,0.22099071155218555,0.7978926012851054,2024-12-16
264,47:12.0,26.70000076,49.4,4.84,-0.34317737078029,0.21872792731629576,0.7488214568271765,2024-12-16
265,47:13.0,26.70000076,49.4,4.84,-0.34317737078029,0.21872792731629576,0.7488214568271765,2024-12-16
266,47:14.0,26.60000038,49.4,4.82,-2.0108338693088257,0.21872792731629576,0.7161073605218916,2024-12-16
267,47:15.0,26.60000038,49.39,4.8,-2.0108338693088257,0.21759653519835123,0.6833932642166053,2024-12-16
268,47:16.0,26.60000038,49.43,4.76,-2.0108338693088257,0.22212210367013008,0.617965071606034,2024-12-16
269,47:17.0,26.60000038,49.43,4.76,-2.0108338693088257,0.22212210367013008,0.617965071606034,2024-12-16
270,47:18.0,26.60000038,49.43,4.74,-2.0108338693088257,0.22212210367013008,0.5852509753007491,2024-12-16
271,47:19.0,26.60000038,49.42,4.7,-2.0108338693088257,0.22099071155218555,0.5198227826901778,2024-12-16
272,47:20.1,26.60000038,49.42,4.7,-2.0108338693088257,0.22099071155218555,0.5198227826901778,2024-12-16
273,47:21.0,26.60000038,49.41,4.68,-2.0108338693088257,0.21985931943424025,0.4871086863848914,2024-12-16
274,47:22.1,26.60000038,49.42,4.67,-2.0108338693088257,0.22099071155218555,0.47075163823224897,2024-12-16
275,47:23.1,26.60000038,49.39,4.64,-2.0108338693088257,0.21759653519835123,0.4216804937743201,2024-12-16
276,47:24.1,26.60000038,49.39,4.64,-2.0108338693088257,0.21759653519835123,0.4216804937743201,2024-12-16
277,47:25.0,26.60000038,49.38,4.62,-2.0108338693088257,0.21646514308040674,0.3889663974690352,2024-12-16
278,47:26.1,26.60000038,49.39,4.61,-2.0108338693088257,0.21759653519835123,0.3726093493163927,2024-12-16
279,47:27.1,26.60000038,49.39,4.61,-2.0108338693088257,0.21759653519835123,0.3726093493163927,2024-12-16
280,47:28.1,26.60000038,49.39,4.61,-2.0108338693088257,0.21759653519835123,0.3726093493163927,2024-12-16
281,47:29.1,26.70000076,49.37,4.58,-0.34317737078029,0.2153337509624614,0.3235382048584639,2024-12-16
282,47:30.1,26.70000076,49.37,4.58,-0.34317737078029,0.2153337509624614,0.3235382048584639,2024-12-16
283,47:31.1,26.60000038,49.35,4.57,-2.0108338693088257,0.21307096672657239,0.30718115670582147,2024-12-16
284,47:32.2,26.70000076,49.38,4.55,-0.34317737078029,0.21646514308040674,0.2744670604005351,2024-12-16
285,47:33.2,26.70000076,49.38,4.55,-0.34317737078029,0.21646514308040674,0.2744670604005351,2024-12-16
286,47:34.2,26.70000076,49.36,4.54,-0.34317737078029,0.2142023588445169,0.25811001224789265,2024-12-16
287,47:35.2,26.70000076,49.33,4.54,-0.34317737078029,0.2108081824906826,0.25811001224789265,2024-12-16
288,47:36.2,26.70000076,49.33,4.54,-0.34317737078029,0.2108081824906826,0.25811001224789265,2024-12-16
289,47:37.2,26.70000076,49.35,4.54,-0.34317737078029,0.21307096672657239,0.25811001224789265,2024-12-16
290,47:38.2,26.70000076,49.35,4.53,-0.34317737078029,0.21307096672657239,0.24175296409525018,2024-12-16
291,47:39.3,26.70000076,49.35,4.53,-0.34317737078029,0.21307096672657239,0.24175296409525018,2024-12-16
292,47:40.3,26.70000076,49.36,4.53,-0.34317737078029,0.2142023588445169,0.24175296409525018,2024-12-16
293,47:41.2,26.70000076,49.32,4.53,-0.34317737078029,0.20967679037273806,0.24175296409525018,2024-12-16
294,47:42.2,26.70000076,49.32,4.53,-0.34317737078029,0.20967679037273806,0.24175296409525018,2024-12-16
295,47:43.3,26.70000076,49.32,4.53,-0.34317737078029,0.20967679037273806,0.24175296409525018,2024-12-16
296,47:44.2,26.70000076,49.33,4.53,-0.34317737078029,0.2108081824906826,0.24175296409525018,2024-12-16
297,47:45.3,26.70000076,49.33,4.53,-0.34317737078029,0.2108081824906826,0.24175296409525018,2024-12-16
298,47:46.3,26.70000076,49.33,4.53,-0.34317737078029,0.2108081824906826,0.24175296409525018,2024-12-16
299,47:47.3,26.70000076,49.33,4.52,-0.34317737078029,0.2108081824906826,0.22539591594260627,2024-12-16
300,47:48.3,26.70000076,49.33,4.52,-0.34317737078029,0.2108081824906826,0.22539591594260627,2024-12-16
301,47:49.3,26.70000076,49.33,4.51,-0.34317737078029,0.2108081824906826,0.2090388677899638,2024-12-16
302,47:50.3,26.70000076,49.32,4.51,-0.34317737078029,0.20967679037273806,0.2090388677899638,2024-12-16
303,47:51.3,26.70000076,49.32,4.51,-0.34317737078029,0.20967679037273806,0.2090388677899638,2024-12-16
304,47:52.3,26.70000076,49.33,4.51,-0.34317737078029,0.2108081824906826,0.2090388677899638,2024-12-16
305,47:53.3,26.70000076,49.33,4.51,-0.34317737078029,0.2108081824906826,0.2090388677899638,2024-12-16
306,47:54.3,26.70000076,49.33,4.5,-0.34317737078029,0.2108081824906826,0.19268181963732134,2024-12-16
307,47:55.3,26.70000076,49.33,4.5,-0.34317737078029,0.2108081824906826,0.19268181963732134,2024-12-16
308,47:56.3,26.70000076,49.34,4.5,-0.34317737078029,0.2119395746086279,0.19268181963732134,2024-12-16
309,47:57.3,26.70000076,49.32,4.49,-0.34317737078029,0.20967679037273806,0.1763247714846789,2024-12-16
310,47:58.3,26.70000076,49.32,4.49,-0.34317737078029,0.20967679037273806,0.1763247714846789,2024-12-16
311,47:59.3,26.70000076,49.32,4.49,-0.34317737078029,0.20967679037273806,0.1763247714846789,2024-12-16
312,48:00.3,26.70000076,49.32,4.49,-0.34317737078029,0.20967679037273806,0.1763247714846789,2024-12-16
313,48:01.3,26.70000076,49.31,4.49,-0.34317737078029,0.20854539825479357,0.1763247714846789,2024-12-16
314,48:02.3,26.70000076,49.31,4.49,-0.34317737078029,0.20854539825479357,0.1763247714846789,2024-12-16
315,48:03.3,26.70000076,49.3,4.49,-0.34317737078029,0.20741400613684824,0.1763247714846789,2024-12-16
316,48:04.3,26.70000076,49.3,4.48,-0.34317737078029,0.20741400613684824,0.15996772333203643,2024-12-16
317,48:05.3,26.70000076,49.3,4.48,-0.34317737078029,0.20741400613684824,0.15996772333203643,2024-12-16
318,48:06.3,26.70000076,49.3,4.47,-0.34317737078029,0.20741400613684824,0.14361067517939252,2024-12-16
319,48:07.3,26.70000076,49.3,4.47,-0.34317737078029,0.20741400613684824,0.14361067517939252,2024-12-16
320,48:08.3,26.70000076,49.3,4.47,-0.34317737078029,0.20741400613684824,0.14361067517939252,2024-12-16
321,48:09.3,26.70000076,49.3,4.47,-0.34317737078029,0.20741400613684824,0.14361067517939252,2024-12-16
322,48:10.3,26.70000076,49.31,4.47,-0.34317737078029,0.20854539825479357,0.14361067517939252,2024-12-16
323,48:11.3,26.70000076,49.29,4.47,-0.34317737078029,0.20628261401890374,0.14361067517939252,2024-12-16
324,48:12.3,26.70000076,49.29,4.47,-0.34317737078029,0.20628261401890374,0.14361067517939252,2024-12-16
325,48:13.3,26.70000076,49.27,4.47,-0.34317737078029,0.20401982978301472,0.14361067517939252,2024-12-16
326,48:14.3,26.70000076,49.28,4.46,-0.34317737078029,0.20515122190095922,0.12725362702675005,2024-12-16
327,48:15.3,26.70000076,49.28,4.45,-0.34317737078029,0.20515122190095922,0.11089657887410762,2024-12-16
328,48:16.4,26.70000076,49.27,4.45,-0.34317737078029,0.20401982978301472,0.11089657887410762,2024-12-16
329,48:17.4,26.70000076,49.27,4.45,-0.34317737078029,0.20401982978301472,0.11089657887410762,2024-12-16
330,48:18.4,26.70000076,49.28,4.46,-0.34317737078029,0.20515122190095922,0.12725362702675005,2024-12-16
331,48:19.4,26.70000076,49.28,4.45,-0.34317737078029,0.20515122190095922,0.11089657887410762,2024-12-16
332,48:20.4,26.70000076,49.27,4.45,-0.34317737078029,0.20401982978301472,0.11089657887410762,2024-12-16
333,48:21.4,26.70000076,49.25,4.44,-0.34317737078029,0.2017570455471249,0.09453953072146515,2024-12-16
334,48:22.4,26.70000076,49.26,4.43,-0.34317737078029,0.20288843766506942,0.07818248256882124,2024-12-16
335,48:23.4,26.70000076,49.25,4.43,-0.34317737078029,0.2017570455471249,0.07818248256882124,2024-12-16
336,48:24.4,26.70000076,49.25,4.43,-0.34317737078029,0.2017570455471249,0.07818248256882124,2024-12-16
337,48:25.4,26.70000076,49.26,4.42,-0.34317737078029,0.20288843766506942,0.061825434416178784,2024-12-16
338,48:26.4,26.70000076,49.24,4.42,-0.34317737078029,0.2006256534291804,0.061825434416178784,2024-12-16
339,48:27.4,26.70000076,49.25,4.41,-0.34317737078029,0.2017570455471249,0.045468386263536324,2024-12-16
340,48:28.4,26.70000076,49.25,4.41,-0.34317737078029,0.2017570455471249,0.045468386263536324,2024-12-16
341,48:29.4,26.70000076,49.24,4.41,-0.34317737078029,0.2006256534291804,0.045468386263536324,2024-12-16
342,48:30.4,26.70000076,49.22,4.41,-0.34317737078029,0.19836286919329058,0.045468386263536324,2024-12-16
343,48:31.4,26.70000076,49.22,4.4,-0.34317737078029,0.19836286919329058,0.029111338110893867,2024-12-16
344,48:32.4,26.70000076,49.23,4.41,-0.34317737078029,0.19949426131123507,0.045468386263536324,2024-12-16
345,48:33.4,26.70000076,49.22,4.41,-0.34317737078029,0.19836286919329058,0.045468386263536324,2024-12-16
346,48:34.4,26.70000076,49.22,4.4,-0.34317737078029,0.19836286919329058,0.029111338110893867,2024-12-16
347,48:35.4,26.70000076,49.2,4.4,-0.34317737078029,0.19610008495740155,0.029111338110893867,2024-12-16
348,48:36.4,26.70000076,49.2,4.4,-0.34317737078029,0.19610008495740155,0.029111338110893867,2024-12-16
349,48:37.5,26.70000076,49.2,4.4,-0.34317737078029,0.19610008495740155,0.029111338110893867,2024-12-16
350,48:38.4,26.70000076,49.21,4.39,-0.34317737078029,0.19723147707534605,0.012754289958249957,2024-12-16
351,48:39.5,26.70000076,49.19,4.39,-0.34317737078029,0.19496869283945625,0.012754289958249957,2024-12-16
352,48:40.5,26.70000076,49.19,4.38,-0.34317737078029,0.19496869283945625,-0.0036027581943925014,2024-12-16
353,48:41.5,26.70000076,49.18,4.38,-0.34317737078029,0.19383730072151173,-0.0036027581943925014,2024-12-16
354,48:42.4,26.70000076,49.17,4.37,-0.34317737078029,0.19270590860356723,-0.01995980634703496,2024-12-16
355,48:43.5,26.70000076,49.18,4.37,-0.34317737078029,0.19383730072151173,-0.01995980634703496,2024-12-16
356,48:44.5,26.70000076,49.18,4.37,-0.34317737078029,0.19383730072151173,-0.01995980634703496,2024-12-16
357,48:45.5,26.70000076,49.17,4.36,-0.34317737078029,0.19270590860356723,-0.03631685449967742,2024-12-16
358,48:46.5,26.70000076,49.16,4.36,-0.34317737078029,0.1915745164856219,-0.03631685449967742,2024-12-16
359,48:47.5,26.70000076,49.15,4.36,-0.34317737078029,0.1904431243676774,-0.03631685449967742,2024-12-16
360,48:48.4,26.70000076,49.14,4.35,-0.34317737078029,0.18931173224973288,-0.05267390265232133,2024-12-16
361,48:49.5,26.70000076,49.15,4.34,-0.34317737078029,0.1904431243676774,-0.06903095080496378,2024-12-16
362,48:50.5,26.70000076,49.14,4.35,-0.34317737078029,0.18931173224973288,-0.05267390265232133,2024-12-16
363,48:51.5,26.70000076,49.13,4.35,-0.34317737078029,0.1881803401317884,-0.05267390265232133,2024-12-16
364,48:52.5,26.70000076,49.14,4.35,-0.34317737078029,0.18931173224973288,-0.05267390265232133,2024-12-16
365,48:53.5,26.70000076,49.14,4.35,-0.34317737078029,0.18931173224973288,-0.05267390265232133,2024-12-16
366,48:54.5,26.70000076,49.13,4.34,-0.34317737078029,0.1881803401317884,-0.06903095080496378,2024-12-16
367,48:55.5,26.70000076,49.12,4.34,-0.34317737078029,0.18704894801384306,-0.06903095080496378,2024-12-16
368,48:56.5,26.70000076,49.13,4.33,-0.34317737078029,0.1881803401317884,-0.08538799895760624,2024-12-16
369,48:57.5,26.70000076,49.12,4.33,-0.34317737078029,0.18704894801384306,-0.08538799895760624,2024-12-16
370,48:58.5,26.70000076,49.1,4.32,-0.34317737078029,0.18478616377795407,-0.1017450471102487,2024-12-16
371,48:59.5,26.70000076,49.1,4.32,-0.34317737078029,0.18478616377795407,-0.1017450471102487,2024-12-16
372,49:00.5,26.70000076,49.1,4.31,-0.34317737078029,0.18478616377795407,-0.11810209526289261,2024-12-16
373,49:01.5,26.70000076,49.09,4.3,-0.34317737078029,0.18365477166000954,-0.13445914341553508,2024-12-16
374,49:02.5,26.70000076,49.08,4.3,-0.34317737078029,0.18252337954206424,-0.13445914341553508,2024-12-16
375,49:03.5,26.70000076,49.07,4.29,-0.34317737078029,0.18139198742411972,-0.15081619156817752,2024-12-16
376,49:04.5,26.70000076,49.1,4.28,-0.34317737078029,0.18478616377795407,-0.16717323972082,2024-12-16
377,49:05.5,26.70000076,49.09,4.28,-0.34317737078029,0.18365477166000954,-0.16717323972082,2024-12-16
378,49:06.5,26.70000076,49.06,4.27,-0.34317737078029,0.18026059530617522,-0.1835302878734639,2024-12-16
379,49:07.5,26.70000076,49.05,4.27,-0.34317737078029,0.1791292031882299,-0.1835302878734639,2024-12-16
380,49:08.6,26.70000076,49.05,4.26,-0.34317737078029,0.1791292031882299,-0.19988733602610637,2024-12-16
381,49:09.6,26.70000076,49.03,4.26,-0.34317737078029,0.1768664189523409,-0.19988733602610637,2024-12-16
382,49:10.6,26.70000076,49.03,4.25,-0.34317737078029,0.1768664189523409,-0.2162443841787488,2024-12-16
383,49:11.6,26.70000076,49.03,4.24,-0.34317737078029,0.1768664189523409,-0.23260143233139127,2024-12-16
384,49:12.6,26.70000076,49.06,4.23,-0.34317737078029,0.18026059530617522,-0.24895848048403374,2024-12-16
385,49:13.6,26.70000076,49.04,4.22,-0.34317737078029,0.1779978110702854,-0.2653155286366776,2024-12-16
386,49:14.6,26.70000076,49.04,4.22,-0.34317737078029,0.1779978110702854,-0.2653155286366776,2024-12-16
387,49:15.6,26.70000076,49.03,4.21,-0.34317737078029,0.1768664189523409,-0.2816725767893201,2024-12-16
388,49:16.6,26.70000076,49.04,4.21,-0.34317737078029,0.1779978110702854,-0.2816725767893201,2024-12-16
389,49:17.6,26.70000076,49.04,4.2,-0.34317737078029,0.1779978110702854,-0.29802962494196256,2024-12-16
390,49:18.6,26.70000076,49.06,4.19,-0.34317737078029,0.18026059530617522,-0.314386673094605,2024-12-16
391,49:19.6,26.70000076,49.05,4.18,-0.34317737078029,0.1791292031882299,-0.33074372124724893,2024-12-16
392,49:20.6,26.70000076,49.05,4.18,-0.34317737078029,0.1791292031882299,-0.33074372124724893,2024-12-16
393,49:21.6,26.70000076,49.03,4.17,-0.34317737078029,0.1768664189523409,-0.3471007693998914,2024-12-16
394,49:22.6,26.70000076,49.04,4.16,-0.34317737078029,0.1779978110702854,-0.3634578175525338,2024-12-16
395,49:23.6,26.70000076,49.04,4.16,-0.34317737078029,0.1779978110702854,-0.3634578175525338,2024-12-16
396,49:24.6,26.70000076,49.04,4.16,-0.34317737078029,0.1779978110702854,-0.3634578175525338,2024-12-16
397,49:25.6,26.70000076,49.04,4.15,-0.34317737078029,0.1779978110702854,-0.3798148657051763,2024-12-16
398,49:26.6,26.70000076,49.02,4.14,-0.34317737078029,0.17573502683439637,-0.3961719138578202,2024-12-16
399,49:27.6,26.70000076,49.04,4.13,-0.34317737078029,0.1779978110702854,-0.4125289620104627,2024-12-16
400,49:28.6,26.70000076,49.04,4.13,-0.34317737078029,0.1779978110702854,-0.4125289620104627,2024-12-16
401,49:29.6,26.70000076,49.03,4.12,-0.34317737078029,0.1768664189523409,-0.4288860101631051,2024-12-16
402,49:30.6,26.70000076,49.03,4.12,-0.34317737078029,0.1768664189523409,-0.4288860101631051,2024-12-16
403,49:31.6,26.70000076,49.02,4.11,-0.34317737078029,0.17573502683439637,-0.44524305831574756,2024-12-16
404,49:32.6,26.70000076,49.04,4.12,-0.34317737078029,0.1779978110702854,-0.4288860101631051,2024-12-16
405,49:33.6,26.70000076,49.04,4.11,-0.34317737078029,0.1779978110702854,-0.44524305831574756,2024-12-16
406,49:34.6,26.70000076,49.01,4.1,-0.34317737078029,0.17460363471645107,-0.4616001064683915,2024-12-16
407,49:35.6,26.70000076,49.03,4.09,-0.34317737078029,0.1768664189523409,-0.47795715462103394,2024-12-16
408,49:36.6,26.70000076,49.02,4.09,-0.34317737078029,0.17573502683439637,-0.47795715462103394,2024-12-16
409,49:37.6,26.70000076,49.02,4.08,-0.34317737078029,0.17573502683439637,-0.4943142027736764,2024-12-16
410,49:38.6,26.70000076,49.02,4.08,-0.34317737078029,0.17573502683439637,-0.4943142027736764,2024-12-16
411,49:39.6,26.70000076,49.01,4.08,-0.34317737078029,0.17460363471645107,-0.4943142027736764,2024-12-16
412,49:40.6,26.70000076,48.99,4.08,-0.34317737078029,0.17234085048056205,-0.4943142027736764,2024-12-16
413,49:41.6,26.70000076,49.0,4.08,-0.34317737078029,0.17347224259850655,-0.4943142027736764,2024-12-16
414,49:42.6,26.70000076,49.01,4.07,-0.34317737078029,0.17460363471645107,-0.5106712509263188,2024-12-16
415,49:43.6,26.70000076,48.98,4.08,-0.34317737078029,0.17120945836261672,-0.4943142027736764,2024-12-16
416,49:44.6,26.70000076,48.98,4.07,-0.34317737078029,0.17120945836261672,-0.5106712509263188,2024-12-16
417,49:45.6,26.70000076,48.98,4.07,-0.34317737078029,0.17120945836261672,-0.5106712509263188,2024-12-16
418,49:46.6,26.70000076,48.96,4.07,-0.34317737078029,0.16894667412672773,-0.5106712509263188,2024-12-16
419,49:47.7,26.70000076,48.95,4.07,-0.34317737078029,0.1678152820087832,-0.5106712509263188,2024-12-16
420,49:48.7,26.70000076,48.95,4.07,-0.34317737078029,0.1678152820087832,-0.5106712509263188,2024-12-16
421,49:49.7,26.70000076,48.97,4.07,-0.34317737078029,0.17007806624467223,-0.5106712509263188,2024-12-16
422,49:50.7,26.70000076,48.99,4.07,-0.34317737078029,0.17234085048056205,-0.5106712509263188,2024-12-16
423,49:51.7,26.70000076,48.96,4.06,-0.34317737078029,0.16894667412672773,-0.5270282990789628,2024-12-16
424,49:52.7,26.70000076,48.95,4.06,-0.34317737078029,0.1678152820087832,-0.5270282990789628,2024-12-16
425,49:53.7,26.70000076,48.95,4.06,-0.34317737078029,0.1678152820087832,-0.5270282990789628,2024-12-16
426,49:55.1,26.70000076,48.95,4.06,-0.34317737078029,0.1678152820087832,-0.5270282990789628,2024-12-16
427,49:56.1,26.70000076,48.96,4.05,-0.34317737078029,0.16894667412672773,-0.5433853472316053,2024-12-16
428,49:57.1,26.70000076,48.96,4.05,-0.34317737078029,0.16894667412672773,-0.5433853472316053,2024-12-16
429,49:58.1,26.70000076,48.95,4.05,-0.34317737078029,0.1678152820087832,-0.5433853472316053,2024-12-16
430,49:59.1,26.70000076,48.99,4.04,-0.34317737078029,0.17234085048056205,-0.5597423953842476,2024-12-16
431,50:00.1,26.70000076,48.99,4.04,-0.34317737078029,0.17234085048056205,-0.5597423953842476,2024-12-16
432,50:01.1,26.70000076,48.97,4.04,-0.34317737078029,0.17007806624467223,-0.5597423953842476,2024-12-16
433,50:02.1,26.70000076,48.97,4.04,-0.34317737078029,0.17007806624467223,-0.5597423953842476,2024-12-16
434,50:03.1,26.70000076,48.97,4.03,-0.34317737078029,0.17007806624467223,-0.5760994435368901,2024-12-16
435,50:04.2,26.70000076,48.95,4.03,-0.34317737078029,0.1678152820087832,-0.5760994435368901,2024-12-16
436,50:05.2,26.70000076,48.95,4.03,-0.34317737078029,0.1678152820087832,-0.5760994435368901,2024-12-16
437,50:06.2,26.70000076,48.96,4.03,-0.34317737078029,0.16894667412672773,-0.5760994435368901,2024-12-16
438,50:07.2,26.70000076,48.95,4.04,-0.34317737078029,0.1678152820087832,-0.5597423953842476,2024-12-16
439,50:08.2,26.70000076,48.95,4.04,-0.34317737078029,0.1678152820087832,-0.5597423953842476,2024-12-16
440,50:09.2,26.70000076,48.97,4.04,-0.34317737078029,0.17007806624467223,-0.5597423953842476,2024-12-16
441,50:10.2,26.70000076,48.96,4.04,-0.34317737078029,0.16894667412672773,-0.5597423953842476,2024-12-16
442,50:11.2,26.70000076,48.95,4.04,-0.34317737078029,0.1678152820087832,-0.5597423953842476,2024-12-16
443,50:12.2,26.70000076,48.92,4.03,-0.34317737078029,0.16442110565494888,-0.5760994435368901,2024-12-16
444,50:13.3,26.70000076,48.92,4.03,-0.34317737078029,0.16442110565494888,-0.5760994435368901,2024-12-16
445,50:14.3,26.70000076,48.93,4.03,-0.34317737078029,0.16555249777289338,-0.5760994435368901,2024-12-16
446,50:15.3,26.70000076,48.93,4.04,-0.34317737078029,0.16555249777289338,-0.5597423953842476,2024-12-16
447,50:16.3,26.70000076,48.93,4.05,-0.34317737078029,0.16555249777289338,-0.5433853472316053,2024-12-16
448,50:17.3,26.70000076,48.93,4.05,-0.34317737078029,0.16555249777289338,-0.5433853472316053,2024-12-16
449,50:18.3,26.70000076,48.93,4.04,-0.34317737078029,0.16555249777289338,-0.5597423953842476,2024-12-16
450,50:19.3,26.70000076,48.92,4.04,-0.34317737078029,0.16442110565494888,-0.5597423953842476,2024-12-16
451,50:20.3,26.70000076,48.92,4.04,-0.34317737078029,0.16442110565494888,-0.5597423953842476,2024-12-16
452,50:21.3,26.70000076,48.92,4.04,-0.34317737078029,0.16442110565494888,-0.5597423953842476,2024-12-16
453,50:22.3,26.70000076,48.91,4.04,-0.34317737078029,0.16328971353700356,-0.5597423953842476,2024-12-16
454,50:23.3,26.70000076,48.91,4.04,-0.34317737078029,0.16328971353700356,-0.5597423953842476,2024-12-16
455,50:24.3,26.70000076,48.88,4.04,-0.34317737078029,0.15989553718317004,-0.5597423953842476,2024-12-16
456,50:25.3,26.70000076,48.89,4.04,-0.34317737078029,0.16102692930111454,-0.5597423953842476,2024-12-16
457,50:26.3,26.70000076,48.89,4.04,-0.34317737078029,0.16102692930111454,-0.5597423953842476,2024-12-16
458,50:27.3,26.70000076,48.87,4.04,-0.34317737078029,0.15876414506522474,-0.5597423953842476,2024-12-16
459,50:28.3,26.70000076,48.84,4.04,-0.34317737078029,0.1553699687113912,-0.5597423953842476,2024-12-16
460,50:29.3,26.70000076,48.84,4.04,-0.34317737078029,0.1553699687113912,-0.5597423953842476,2024-12-16
461,50:30.3,26.70000076,48.86,4.04,-0.34317737078029,0.1576327529472802,-0.5597423953842476,2024-12-16
462,50:31.3,26.70000076,48.84,4.04,-0.34317737078029,0.1553699687113912,-0.5597423953842476,2024-12-16
463,50:32.3,26.70000076,48.83,4.04,-0.34317737078029,0.1542385765934459,-0.5597423953842476,2024-12-16
464,50:33.3,26.70000076,48.83,4.04,-0.34317737078029,0.1542385765934459,-0.5597423953842476,2024-12-16
465,50:34.3,26.70000076,48.82,4.03,-0.34317737078029,0.15310718447550137,-0.5760994435368901,2024-12-16
466,50:35.3,26.70000076,48.82,4.03,-0.34317737078029,0.15310718447550137,-0.5760994435368901,2024-12-16
467,50:36.3,26.70000076,48.82,4.03,-0.34317737078029,0.15310718447550137,-0.5760994435368901,2024-12-16
468,50:37.3,26.70000076,48.8,4.03,-0.34317737078029,0.15084440023961157,-0.5760994435368901,2024-12-16
469,50:38.3,26.70000076,48.82,4.02,-0.34317737078029,0.15310718447550137,-0.5924564916895341,2024-12-16
470,50:39.3,26.70000076,48.82,4.02,-0.34317737078029,0.15310718447550137,-0.5924564916895341,2024-12-16
471,50:40.3,26.70000076,48.82,4.02,-0.34317737078029,0.15310718447550137,-0.5924564916895341,2024-12-16
472,50:41.3,26.70000076,48.77,4.01,-0.34317737078029,0.14745022388577803,-0.6088135398421766,2024-12-16
473,50:42.3,26.70000076,48.72,4.01,-0.34317737078029,0.14179326329605388,-0.6088135398421766,2024-12-16
474,50:43.3,26.70000076,48.74,4.01,-0.34317737078029,0.1440560475319437,-0.6088135398421766,2024-12-16
475,50:44.3,26.70000076,48.74,4.01,-0.34317737078029,0.1440560475319437,-0.6088135398421766,2024-12-16
476,50:45.3,26.70000076,48.74,4.01,-0.34317737078029,0.1440560475319437,-0.6088135398421766,2024-12-16
477,50:46.3,26.70000076,48.76,4.0,-0.34317737078029,0.14631883176783272,-0.625170587994819,2024-12-16
478,50:47.3,26.70000076,48.69,4.0,-0.34317737078029,0.13839908694221956,-0.625170587994819,2024-12-16
479,50:48.3,26.70000076,48.72,3.99,-0.34317737078029,0.14179326329605388,-0.6415276361474614,2024-12-16
480,50:49.4,26.70000076,48.74,3.98,-0.34317737078029,0.1440560475319437,-0.6578846843001046,2024-12-16
481,50:50.4,26.70000076,48.74,3.97,-0.34317737078029,0.1440560475319437,-0.6742417324527471,2024-12-16
482,50:51.4,26.70000076,48.73,3.97,-0.34317737078029,0.1429246554139984,-0.6742417324527471,2024-12-16
483,50:52.4,26.70000076,48.74,3.95,-0.34317737078029,0.1440560475319437,-0.7069558287580328,2024-12-16
